Round,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat,id,bat
26,1,0.400189890404003,2,0.353439423970001,3,0.367867573418001,4,0.327785709593002,5,0.412983696821002,6,0.327763783478008,7,0.393154958938001,8,0.365453130247005,9,0.398431173569000,10,0.403000546836001,11,0.353847113773003,12,0.367373076353003,13,0.396196162935002,14,0.409186378842003,15,0.404848493545003,16,0.378205287243001,17,0.373907938570000,18,0.228880641082012,19,0.390445667415004,20,0.376864006605005,21,0.289430174881010,22,0.390517292921005,23,0.363771503514003,24,0.355722698275004,25,0.329790270067002,26,0.327561351128001,27,0.407458619311999,28,0.394632899354000,29,0.370489188486005,30,0.409205643909000,31,0.384445708148001,32,0.394594548989003,33,0.383567862273005,34,0.412405811073002,35,0.376272401883008,36,0.347930397804008,37,0.403508713544000,38,0.360820562901003,39,0.417362187536003,40,0.392772473772004,41,0.374735600553001,42,0.360867569403004,43,0.396926084623003,44,0.379930298161001,45,0.383030891254004,46,0.399191820472004,47,0.389267227777005,48,0.352599569779001,49,0.391812243489003,50,0.405612207131003,51,0.420141167584001,52,0.418334813043001,53,0.375061532665001,54,0.368793328121003,55,0.401403266130002,56,0.374168448484001,57,0.352766504509008,58,0.319555693178000,59,0.339579183883000,60,0.377018503168003,61,0.376205141967007,62,0.410058281719999,63,0.392972777703003,64,0.368733979048004,65,0.409788410347002,66,0.368333035837002,67,0.316742705296006,68,0.415125544622000,69,0.388378674189005,70,0.380745043887006,71,0.336861297666007,72,0.338417733360001,73,0.352425704030001,74,0.373507632698004,75,0.301253706013007,76,0.347345180834000,77,0.341689003274002,78,0.383816599215004,79,0.351303287691000,80,0.291841360083004,81,0.393521157951002,82,0.367195260151007,83,0.394689248103002,84,0.378457677364002,85,0.350368304534006,86,0.325193977718007,87,0.385021027581001,88,0.365452824661003,89,0.358239146149002,90,0.387458201398003,91,0.405658542268003,92,0.319631712260004,93,0.387029807479003,94,0.385964751407001,95,0.388233307327001,96,0.396995991847003,97,0.363683808393001,98,0.360015165140007,99,0.389746585669002,100,0.308438280593003
27,1,0.398710174584003,2,0.351939318627001,3,0.357383404462001,4,0.282309445486003,5,0.409116742210002,6,0.320161489000008,7,0.391453262618001,8,0.358780610076006,9,0.391592680395000,10,0.401580830305002,11,0.344506434479003,12,0.364485364510003,13,0.391445763895002,14,0.403649849919003,15,0.400347144446003,16,0.376796644565001,17,0.363800179116001,18,0.226817204852012,19,0.386159962577004,20,0.375602737055005,21,0.286818414945010,22,0.389136659371005,23,0.361842302455003,24,0.353330646660004,25,0.328744455176002,26,0.323678974810001,27,0.405533038148999,28,0.384967022382999,29,0.365805555131005,30,0.371378828010002,31,0.383272077149001,32,0.388321466437003,33,0.380672772395005,34,0.410927783401002,35,0.374781604496008,36,0.346452933254008,37,0.402150231760000,38,0.358092419614003,39,0.413416589101003,40,0.386366098781004,41,0.370896098038001,42,0.358475348080004,43,0.390194996516002,44,0.378395888051001,45,0.380714981894004,46,0.395808348525004,47,0.384892486530005,48,0.346822758485001,49,0.388810343537003,50,0.404472426788003,51,0.418796165609002,52,0.416185489340001,53,0.373700434211001,54,0.367524558330003,55,0.398627664691002,56,0.372714765384001,57,0.350757496030007,58,0.318331718788000,59,0.337378914488000,60,0.374454902546003,61,0.373880303855007,62,0.404222117692000,63,0.391340651716003,64,0.364197824381004,65,0.407870429504002,66,0.364115438514002,67,0.311376890441005,68,0.414033962163000,69,0.386585674762006,70,0.379450562116006,71,0.335791412050007,72,0.337343965978000,73,0.351275382912001,74,0.371427623548004,75,0.298328477943007,76,0.340856299335000,77,0.340410613516002,78,0.382038532671004,79,0.349856206963000,80,0.290556875047004,81,0.345133242395005,82,0.365916651356007,83,0.391874955676002,84,0.377149510145002,85,0.348561421734006,86,0.322321649418007,87,0.383863745390001,88,0.364062373422003,89,0.356444547894002,90,0.386165265066003,91,0.399715630893003,92,0.317634957470004,93,0.355098964488005,94,0.384177018003001,95,0.387033049427001,96,0.395675378292003,97,0.362099605022001,98,0.323944468769010,99,0.387261745799002,100,0.305984930286004
28,1,0.396536910482003,2,0.350864651752001,3,0.356055536702001,4,0.280862364758003,5,0.367188065259005,6,0.318811722818008,7,0.382920783367001,8,0.357109086864006,9,0.389806527549000,10,0.399892485701001,11,0.342874020841003,12,0.355117047984003,13,0.389912783108001,14,0.402053201836004,15,0.399277076536003,16,0.375697234426001,17,0.362399013334000,18,0.223662255486012,19,0.384983377522004,20,0.373942798444005,21,0.283511094794010,22,0.385837372133005,23,0.357281634523003,24,0.349202477942004,25,0.327327534361002,26,0.311722407675001,27,0.402884075214999,28,0.371021043940001,29,0.364502337052005,30,0.365521137659002,31,0.337668199073005,32,0.386914029782003,33,0.379035714117005,34,0.407913418843002,35,0.371631012525008,36,0.344150614947008,37,0.400362588285000,38,0.349051389026003,39,0.411289182902003,40,0.384799991642004,41,0.361952171688001,42,0.349355644436004,43,0.388851128296002,44,0.377210010468001,45,0.376241212984004,46,0.394212972034004,47,0.383815680644004,48,0.334142365618000,49,0.387204108982003,50,0.402985912904003,51,0.415438279782002,52,0.413116582945002,53,0.372358652628001,54,0.362051050148003,55,0.397256893287002,56,0.371355248909001,57,0.349231463730007,58,0.317041137661999,59,0.335785498368000,60,0.372213727839003,61,0.371704866435007,62,0.402778523489000,63,0.388635111261004,64,0.361780138738004,65,0.405136116641002,66,0.353500406420002,67,0.301899393613005,68,0.410645011652000,69,0.384067576387006,70,0.376882672104006,71,0.334632130715007,72,0.335767570596001,73,0.350053561946001,74,0.362014138913004,75,0.289289387020007,76,0.327406738859000,77,0.338466981390002,78,0.379550820960004,79,0.292642206828004,80,0.288573975819004,81,0.342880497500005,82,0.362197457197008,83,0.389034307556002,84,0.376086671877002,85,0.346768602571006,86,0.314021720471007,87,0.382801268056001,88,0.362326094834003,89,0.355136653304002,90,0.382787963507003,91,0.398385414017003,92,0.316455005051004,93,0.353925333489005,94,0.382746034972001,95,0.385331312304001,96,0.391652316072002,97,0.360934132999001,98,0.319982267979010,99,0.382582209999002,100,0.302071263751004
29,1,0.394532739087003,2,0.344914863549001,3,0.348079733592001,4,0.273836636158003,5,0.364037473288005,6,0.313261889478008,7,0.380136215012001,8,0.351526297489006,9,0.383787036657000,10,0.397954903381002,11,0.334887533841003,12,0.350525214274003,13,0.384232463398001,14,0.398917331628003,15,0.395950283001003,16,0.374635298087001,17,0.354444129374001,18,0.219235265896012,19,0.380612908410004,20,0.372010050569005,21,0.279945690999010,22,0.384683341190005,23,0.354284599263003,24,0.345606870792004,25,0.320721975770002,26,0.305879950444001,27,0.399914526560999,28,0.364837959814001,29,0.361926104958005,30,0.364200524104002,31,0.336605360805005,32,0.383081429064003,33,0.377501622514005,34,0.405342603804001,35,0.321842637325013,36,0.342208084096008,37,0.398363159782000,38,0.344676935430003,39,0.409142628728003,40,0.380894213687004,41,0.356877245480001,42,0.345878295342004,43,0.384858717858002,44,0.376059242141001,45,0.372348838104004,46,0.392435950534004,47,0.380129421205004,48,0.326455383803001,49,0.382109057151003,50,0.401265045264003,51,0.414366969512002,52,0.411775244105002,53,0.367753602197002,54,0.360840429910003,55,0.392997952172002,56,0.366474072194001,57,0.346508125250007,58,0.308461271512000,59,0.334397216996000,60,0.369913228412003,61,0.370453896496007,62,0.397646141379000,63,0.387366418813004,64,0.359080620075004,65,0.404017068891002,66,0.347755476276002,67,0.295135930863005,68,0.409317555982000,69,0.382967276093006,70,0.374789297840006,71,0.333374245784008,72,0.329473747534001,73,0.344158375668001,74,0.358663874518005,75,0.284632338545007,76,0.318875524501000,77,0.333158700592003,78,0.376734004837004,79,0.285816088940004,80,0.283208135183004,81,0.340097078125005,82,0.360994794762007,83,0.386328524313002,84,0.348545419482004,85,0.344591462996006,86,0.310119970036007,87,0.381682358346001,88,0.360423949818003,89,0.353924586082002,90,0.380960688748003,91,0.394832201590003,92,0.310139422216004,93,0.352617166270005,94,0.381322895049000,95,0.381706762429001,96,0.328755792322008,97,0.355691638208001,98,0.318491470592010,99,0.378488351529002,100,0.296977667024003
30,1,0.390785161265003,2,0.343713696209001,3,0.346552059225001,4,0.272762868776003,5,0.362400415010005,6,0.312157057615008,7,0.379054722262001,8,0.324208278729007,9,0.382737375322000,10,0.394904665881002,11,0.333550024190003,12,0.349290482711003,13,0.382861081979002,14,0.397216653353003,15,0.394480355435003,16,0.368165931384001,17,0.352995926259001,18,0.217514326800013,19,0.379248086327004,20,0.368549033434005,21,0.274401635851011,22,0.382925894574005,23,0.352187667424003,24,0.343158470640004,25,0.319665097379002,26,0.304391165396001,27,0.394828530153998,28,0.363134261711001,29,0.360579034819005,30,0.362120514954002,31,0.330621304781006,32,0.381772562713003,33,0.325577274626010,34,0.401048848189001,35,0.320308545722013,36,0.339907501033008,37,0.392491808343000,38,0.343469347403003,39,0.407717594409002,40,0.378422278527004,41,0.354857264445002,42,0.344596090199004,43,0.383072034979002,44,0.369946885042000,45,0.368947542757004,46,0.391345929551004,47,0.378728676039004,48,0.323790621379000,49,0.379897890716003,50,0.397201704596003,51,0.412670330125001,52,0.410099012714001,53,0.366691100503002,54,0.358237134059003,55,0.390811678612002,56,0.332814125282003,57,0.344543967388007,58,0.307044442655999,59,0.324714726707999,60,0.365595258957003,61,0.369329716906007,62,0.396574524375999,63,0.385320115986004,64,0.357157864469003,65,0.402699822700002,66,0.345809359633002,67,0.292197309868005,68,0.406736335163000,69,0.381681956118006,70,0.372696153169006,71,0.327588950917008,72,0.287210764182002,73,0.343005749688001,74,0.308810077570007,75,0.283342472385007,76,0.315813376382000,77,0.332029943352003,78,0.371569829273004,79,0.284456572465004,80,0.282075129153003,81,0.338643395025005,82,0.358960213967008,83,0.383650927417002,84,0.341931265262004,85,0.342677350521005,86,0.308490799526007,87,0.376328324596001,88,0.353876233438003,89,0.346988521364002,90,0.378625254036003,91,0.393455420574003,92,0.308987626506004,93,0.347563733499005,94,0.375934975118000,95,0.380354583389001,96,0.326205570212008,97,0.354559747866001,98,0.315596380714010,99,0.375109191302002,100,0.294908814145004
31,1,0.388775476390003,2,0.342276328219001,3,0.342387206174001,4,0.271717053885003,5,0.361029643606005,6,0.309467069396008,7,0.375802546046001,8,0.322022005169008,9,0.380498667471000,10,0.392613370474002,11,0.330065618207003,12,0.344714857536003,13,0.381441436092002,14,0.394444532958003,15,0.392927956277003,16,0.366754153777001,17,0.349062917884001,18,0.215554740701013,19,0.377952559512004,20,0.366355549314006,21,0.269857940952011,22,0.371526632174005,23,0.350201131857003,24,0.340968982981004,25,0.271769646843005,26,0.298148941686001,27,0.391626589738998,28,0.358829811244001,29,0.358352778176005,30,0.360357085522002,31,0.329027888661005,32,0.379477796006003,33,0.323880635239009,34,0.398679573174001,35,0.319237235452012,36,0.338427667067008,37,0.389475020168000,38,0.339136999864004,39,0.405189423377002,40,0.373936835087004,41,0.349414818714002,42,0.340576859604004,43,0.379567264848002,44,0.368381524943000,45,0.365387097034004,46,0.389323604881004,47,0.377310122089004,48,0.315398239533001,49,0.378806983029003,50,0.394648827449003,51,0.381979936110003,52,0.408533364964001,53,0.364897829259002,54,0.356906439524003,55,0.353263946772004,56,0.330812470884003,57,0.343243655660007,58,0.305772247036999,59,0.301859665609001,60,0.362307277398003,61,0.367922618043007,62,0.394745771776999,63,0.383916964052004,64,0.353969161278004,65,0.401448518420002,66,0.339487256438002,67,0.285160894333006,68,0.405470272783000,69,0.380544539710006,70,0.371323475798006,71,0.325611153282008,72,0.286153885791002,73,0.341897686065002,74,0.304922754548007,75,0.278847524891007,76,0.306547005035000,77,0.330806380037003,78,0.368713273667004,79,0.283039651650004,80,0.280843001674003,81,0.337350458693005,82,0.332041428220009,83,0.380453320646002,84,0.340542983890004,85,0.341077169426006,86,0.304217072906007,87,0.374527656438001,88,0.351146177282003,89,0.345577072414002,90,0.344551444126005,91,0.391261106590003,92,0.307038736274004,93,0.345363464104005,94,0.373911953955000,95,0.378795277765001,96,0.325002907777008,97,0.353065597934001,98,0.314317771919010,99,0.371326419979002,100,0.292542115809004
32,1,0.387445139135003,2,0.293569897536004,3,0.339797522691001,4,0.270216948542003,5,0.358325204426005,6,0.307451370849008,7,0.374473832791002,8,0.319550070009008,9,0.377790758412000,10,0.390711602835002,11,0.327023217928003,12,0.343672524298003,13,0.377625406061002,14,0.393110706539004,15,0.390591329143003,16,0.362680629817001,17,0.346355339309001,18,0.214168960695013,19,0.374838755201004,20,0.364748986102006,21,0.268468364237011,22,0.370156711543006,23,0.317905132890003,24,0.339878964231004,25,0.270332278853005,26,0.296876649439000,27,0.390171322020998,28,0.357263704105001,29,0.356632085725005,30,0.358427884463002,31,0.325638938150006,32,0.377834785971003,33,0.321392594465009,34,0.397170180784001,35,0.317909779782012,36,0.335067523677008,37,0.387349832353000,38,0.303316149609004,39,0.403739264966002,40,0.343120885656008,41,0.348296729530002,42,0.339154935854004,43,0.378417872861003,44,0.364223034115000,45,0.364343240484005,46,0.387331792126003,47,0.374705003907005,48,0.314189483038000,49,0.374603519581003,50,0.392857749214003,51,0.380713873730004,52,0.406793088494001,53,0.363727200021002,54,0.355276206309003,55,0.348939668889005,56,0.329611303544003,57,0.339322639713007,58,0.304306303345999,59,0.295697208110002,60,0.359254726307003,61,0.365909871928007,62,0.392132461530000,63,0.382584834510004,64,0.352715717378004,65,0.399817348360002,66,0.304210878288002,67,0.283904032319005,68,0.364205948084003,69,0.378914295330006,70,0.368410745423006,71,0.322848044260007,72,0.284589241064002,73,0.340708528814002,74,0.303715166521007,75,0.277801385200007,76,0.305183373141000,77,0.328975612866003,78,0.367121487840004,79,0.281964984775004,80,0.278970172091003,81,0.335483138733005,82,0.330713482508009,83,0.378391346016002,84,0.336646247555004,85,0.337242773782006,86,0.302924793279007,87,0.371407413779001,88,0.348889949110003,89,0.340704298275002,90,0.342564908559004,91,0.389591172462003,92,0.305891689140004,93,0.342919355778005,94,0.369740409821000,95,0.377354729577001,96,0.323173024062008,97,0.352000049616001,98,0.313226189460010,99,0.345086114207003,100,0.291083277118004
33,1,0.384557704387003,2,0.291739130365004,3,0.337622540600001,4,0.268938558784003,5,0.356994987550006,6,0.306123291766008,7,0.371302667785002,8,0.318178688590008,9,0.376444409126000,10,0.388383146045001,11,0.325025821658003,12,0.340911296883003,13,0.358424888391002,14,0.391984363984004,15,0.389418387329003,16,0.357402744818001,17,0.344212099110001,18,0.212849199943013,19,0.373690043467004,20,0.362114930067006,21,0.263588300977011,22,0.368634617849006,23,0.315738217004003,24,0.338054831303004,25,0.269108715538005,26,0.294930580095000,27,0.385408355656998,28,0.355521954870001,29,0.355474554250005,30,0.355845677673002,31,0.320827934272006,32,0.376788469264003,33,0.320268414875009,34,0.393326355384001,35,0.316658809843012,36,0.310950929574009,37,0.382672829790000,38,0.300433166042004,39,0.402302978763003,40,0.341450951528008,41,0.346838002083002,42,0.337076507059004,43,0.377134562586002,44,0.359221510068001,45,0.360832090469005,46,0.386133001307004,47,0.373454585925005,48,0.264826611578002,49,0.373267025133003,50,0.389728920264003,51,0.379306774867004,52,0.405482315567001,53,0.361736029558002,54,0.352382441006003,55,0.347520023002005,56,0.327310868265003,57,0.338071038038007,58,0.302432108993999,59,0.287551075008002,60,0.355606761600003,61,0.318763574026011,62,0.390905521309999,63,0.381041828771003,64,0.350845185958004,65,0.398722701413002,66,0.303002121793002,67,0.282571713784005,68,0.362193201969003,69,0.377765574055006,70,0.367347871224006,71,0.318247987629007,72,0.283460483824002,73,0.339397030162002,74,0.301050404097007,75,0.274840983320007,76,0.304120132730000,77,0.279097876995005,78,0.362858909777004,79,0.280021352649004,80,0.277931468493003,81,0.334005674183005,82,0.328961161033009,83,0.376128450106003,84,0.331269843205004,85,0.336139321304005,86,0.301048682201008,87,0.367134860499001,88,0.343627859744003,89,0.334951017523002,90,0.341085074593005,91,0.369217671771004,92,0.303375045869004,93,0.338946671459004,94,0.365308590658000,95,0.375775754674001,96,0.321230493211007,97,0.350235771441001,98,0.310901351348010,99,0.341766856032003,100,0.289488641171004
34,1,0.361732497637004,2,0.282176868045004,3,0.330893852156001,4,0.256887080217003,5,0.354260674687006,6,0.301512223400008,7,0.367668239118002,8,0.313451747215008,9,0.371309547168000,10,0.387234765810001,11,0.318197702596003,12,0.337819735079003,13,0.353368045423002,14,0.389525379818004,15,0.386603148922003,16,0.356136116068001,17,0.337476561040001,18,0.203499480044013,19,0.369856299453004,20,0.349282003733006,21,0.261366395842011,22,0.367240757022006,23,0.308866134638003,24,0.330519959215004,25,0.257634022292005,26,0.292782603500001,27,0.384012612816998,28,0.350483291770001,29,0.353409824910005,30,0.352213772093002,31,0.319396951241006,32,0.373681191200003,33,0.318951168684009,34,0.392070017516001,35,0.315539762093012,36,0.307961764624009,37,0.381307502643000,38,0.297198988212004,39,0.400670123803003,40,0.338424098613008,41,0.345169727277002,42,0.334648921715004,43,0.373999134106002,44,0.358095357318001,45,0.358649825753005,46,0.384700074957003,47,0.370287659762005,48,0.263763371167002,49,0.368451391637003,50,0.388657292705003,51,0.378055470587004,52,0.404313695217001,53,0.354160209528002,54,0.349887499856003,55,0.343535887047004,56,0.319676192445003,57,0.335118509107007,58,0.288890975014999,59,0.285528053845002,60,0.354299459770004,61,0.317668927079011,62,0.386526975233999,63,0.379774055101003,64,0.348797205539003,65,0.327938565034009,66,0.301638489899003,67,0.281143568896005,68,0.360862864714003,69,0.376633271623006,70,0.363905971817006,71,0.316806549895007,72,0.272224873625002,73,0.329207830559002,74,0.297988255978007,75,0.271541291097007,76,0.253206838803002,77,0.268956559408004,78,0.361608864706004,79,0.269323210934004,80,0.267678907718003,81,0.328837639183005,82,0.327387470829009,83,0.374220585159003,84,0.329846703282004,85,0.333452979168005,86,0.298864267106008,87,0.365807151688000,88,0.342052744074003,89,0.333763787960002,90,0.336863023653005,91,0.366339138776004,92,0.294000468823004,93,0.337685401909005,94,0.350349884695001,95,0.368916834422001,96,0.318996025624007,97,0.341576680075001,98,0.309421635528010,99,0.339420967226003,100,0.280861017444004
35,1,0.360336754797004,2,0.281111319727004,3,0.329076031716002,4,0.255302876846003,5,0.352817080484006,6,0.300304951850008,7,0.362798123467001,8,0.312380130212008,9,0.370215590218000,10,0.361438622111004,11,0.316646411006003,12,0.330830557441003,13,0.352141105203002,14,0.387790912396003,15,0.385296221627003,16,0.354218102745001,17,0.335761982746001,18,0.200813825469013,19,0.368667470047004,20,0.348133623498006,21,0.260079861927011,22,0.364698424304006,23,0.305420186802003,24,0.327124236624004,25,0.256139872360005,26,0.285680225145000,27,0.347884130262001,28,0.348514556258001,29,0.351672684790006,30,0.349598243462002,31,0.317708606637006,32,0.372384451460002,33,0.316273909174010,34,0.390922562352001,35,0.313506363570012,36,0.306898890425010,37,0.380100189884000,38,0.290526071176004,39,0.398003326304003,40,0.335810788366008,41,0.341747648993002,42,0.331046125117004,43,0.372110712702002,44,0.356394250510001,45,0.357267936445005,46,0.382206465487004,47,0.369056046279005,48,0.258075573140002,49,0.366584907225003,50,0.387404897097003,51,0.375764175180004,52,0.402890840306000,53,0.353074889416002,54,0.346937668186003,55,0.341707134448004,56,0.318544302103003,57,0.333780444251007,58,0.287225955719999,59,0.282240072286001,60,0.343968591811004,61,0.315340470289011,62,0.354187644187002,63,0.378467183834003,64,0.346520539936004,65,0.326021019423008,66,0.297263633551003,67,0.277314282762005,68,0.358961097075003,69,0.374158676148006,70,0.331904322179008,71,0.315134733348007,72,0.270634765390001,73,0.328000349716002,74,0.292902259571007,75,0.264631497218007,76,0.246990867053002,77,0.267192281233004,78,0.360551883191004,79,0.268157738911004,80,0.265870987791003,81,0.327543157412006,82,0.324770896342009,83,0.372892144736003,84,0.327909120962004,85,0.332267758493005,86,0.295776262471008,87,0.364328063138000,88,0.340751605324003,89,0.331935575341002,90,0.335490346282005,91,0.365004786993004,92,0.292811861499003,93,0.336265685378005,94,0.349042582865002,95,0.367650320976001,96,0.316902651360008,97,0.297558071559003,98,0.307409981756010,99,0.337965699508002,100,0.277411951528004
36,1,0.358286449622004,2,0.274707827945004,3,0.327580953262001,4,0.248107519416003,5,0.351747012574006,6,0.299162414970008,7,0.361414826760001,8,0.311330468877007,9,0.353691159972001,10,0.360015767200003,11,0.315375993058002,12,0.269842226949006,13,0.350992393469002,14,0.386390744765004,15,0.362068816453006,16,0.350818203835001,17,0.334356866990001,18,0.197615596097013,19,0.346047405360005,20,0.346454911244006,21,0.254662465787011,22,0.362865888597006,23,0.303322711532003,24,0.324810954084004,25,0.249198395053005,26,0.284464163898000,27,0.344273392507001,28,0.346728403412001,29,0.350455497299005,30,0.346710531619002,31,0.314639700242006,32,0.371161488213002,33,0.314597677783009,34,0.387889338485001,35,0.312165024730012,36,0.304174008942010,37,0.376826668624000,38,0.289483737938004,39,0.396399027354003,40,0.333474161232008,41,0.339159889747001,42,0.329264306321005,43,0.370335237047002,44,0.353193452376001,45,0.352464040815005,46,0.380630437332004,47,0.367997826667005,48,0.255314345725002,49,0.365220367515003,50,0.385402013534003,51,0.374198527430003,52,0.354685413523005,53,0.347998651016002,54,0.343686366291003,55,0.340411607633004,56,0.313833734505003,57,0.331972383645007,58,0.277711373227999,59,0.276603866303001,60,0.341543034437004,61,0.314029697362010,62,0.353093687237002,63,0.377320010434003,64,0.344714982117004,65,0.324852399073008,66,0.294997669905002,67,0.273799256462005,68,0.357220820605002,69,0.372680216086006,70,0.328866557405008,71,0.312146574872007,72,0.264324942274001,73,0.320817242524002,74,0.291667528008007,75,0.263586736303007,76,0.243899305249002,77,0.262155329829004,78,0.357364079899004,79,0.261095261424004,80,0.260876434561003,81,0.323257452574005,82,0.322728635448009,83,0.371300658537003,84,0.324428245555004,85,0.330141983602006,86,0.293510064360008,87,0.361654549587000,88,0.337063207889002,89,0.328164127358002,90,0.330914721107005,91,0.363831845179004,92,0.287357145839003,93,0.333741886966005,94,0.346219753273001,95,0.361948730114001,96,0.313919020393008,97,0.291609988759003,98,0.305260658053010,99,0.333222559748002,100,0.274616924613004
37,1,0.355729607479004,2,0.273537198707003,3,0.323755638011001,4,0.246957198298003,5,0.350140778019006,6,0.296382186755008,7,0.359142039269001,8,0.309119302442007,9,0.351476878502001,10,0.357541171725004,11,0.312010709708002,12,0.267254467703006,13,0.349655899021002,14,0.384929880134004,15,0.360281181098006,16,0.346009239092001,17,0.330482284248000,18,0.195513878533013,19,0.344682865650005,20,0.343885381804006,21,0.251585948516011,22,0.361693162978006,23,0.300072667222003,24,0.321950477736004,25,0.248090331430005,26,0.282293057483000,27,0.340851314223001,28,0.344310717769000,29,0.348790652584005,30,0.343840168359002,31,0.309853571172006,32,0.369173361938002,33,0.313312357808010,34,0.384685181310001,35,0.311064724436013,36,0.301906104616010,37,0.372541012506000,38,0.286853187510004,39,0.395258312399002,40,0.332220717332008,41,0.294277583956003,42,0.327927616587005,43,0.368844340596002,44,0.348902280545001,45,0.350507863695005,46,0.379119354358004,47,0.366407069644005,48,0.253855618278002,49,0.336833698573005,50,0.382374636879003,51,0.373061111022003,52,0.353206953461005,53,0.315006401066003,54,0.341528163368003,55,0.339320699946004,56,0.312771232811003,57,0.330421624118007,58,0.243333366027999,59,0.269167482913001,60,0.339266368834004,61,0.312880976087010,62,0.351227202825002,63,0.375799126620003,64,0.317924624327006,65,0.323720096641008,66,0.293879580721003,67,0.272591283344005,68,0.355590576225002,69,0.335102331095009,70,0.326815330610008,71,0.307602520866007,72,0.263172316294002,73,0.279959846614003,74,0.289647546973007,75,0.260787654260007,76,0.242231030443002,77,0.260843831177004,78,0.353680056708004,79,0.259873440458004,80,0.259542848291003,81,0.321896354120006,82,0.321422135468009,83,0.369879546787003,84,0.319269173005004,85,0.328203417138005,86,0.292369165893008,87,0.357447367991000,88,0.332185910098002,89,0.323379457858002,90,0.328794964557005,91,0.361897363887004,92,0.286134281859003,93,0.329785254872005,94,0.342777805146001,95,0.360740477668001,96,0.312200599918008,97,0.290524668647003,98,0.303467658626010,99,0.331365176638002,100,0.271972922390004
38,1,0.353007887924004,2,0.272096650519004,3,0.306808554173002,4,0.245089552523003,5,0.348013371820006,6,0.295044264405008,7,0.311986084202003,8,0.307591628075007,9,0.349981800048001,10,0.355687385166003,11,0.310879084078003,12,0.265871170996006,13,0.347126023601002,14,0.383617249960004,15,0.358310299267006,16,0.322501687542003,17,0.329435376202000,18,0.193504928518013,19,0.342028306412005,20,0.341869463408006,21,0.247532495166011,22,0.358899677239006,23,0.298224864291003,24,0.319714135241004,25,0.246373490904005,26,0.280493568349000,27,0.337514516848001,28,0.342982850009001,29,0.347458282284005,30,0.342138472039002,31,0.308754161033006,32,0.367425576498002,33,0.311887323489009,34,0.380918935811001,35,0.308918170262013,36,0.299736687770010,37,0.370268947491999,38,0.285524474255004,39,0.362929666116006,40,0.330770558921008,41,0.292004796465003,42,0.326560158752004,43,0.367314642116002,44,0.338475630786001,45,0.347138627732005,46,0.377906251024004,47,0.364142661993005,48,0.250684453272002,49,0.332871481137005,50,0.380539464608003,51,0.370532939990003,52,0.351602654511005,53,0.313798148620003,54,0.339336350953003,55,0.335703430463004,56,0.311419053771003,57,0.327488411043007,58,0.240984772652999,59,0.267755705306001,60,0.337565262026004,61,0.311444689884011,62,0.349409382385002,63,0.373601539870003,64,0.316783909372006,65,0.322087241681008,66,0.291599191286003,67,0.269260665289006,68,0.352239940949002,69,0.333135334887009,70,0.324952392811008,71,0.306212224516007,72,0.261479501427002,73,0.278544440991003,74,0.288566054223007,75,0.259357431870007,76,0.238596601776002,77,0.259264856274004,78,0.350534200118004,79,0.258171703335004,80,0.257925624940003,81,0.320696096220006,82,0.318215207952009,83,0.368195502332003,84,0.318207236666004,85,0.325528973238005,86,0.290612493113008,87,0.356319751408000,88,0.330000398803003,89,0.322304062619002,90,0.327235658933005,91,0.360237829652004,92,0.284413030549003,93,0.328376612194005,94,0.341651652396001,95,0.312182128032003,96,0.309416031563008,97,0.289258155201004,98,0.300028675111010,99,0.327986156075002,100,0.269314106648004
