CONSUMO 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
Inicio_round_21 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.97952431464523 5.0 5.0 5.0 5.0 5.0 5.0 4.906724932200364 5.0 
Fim_round_21 4.995850900757004 4.996074385219991 4.993606770530006 4.982498773663994 4.996275707020992 4.994043297305001 4.993640194819987 4.995424136551987 4.996714839961988 4.993876004000003 4.9940079615049955 4.989873221258009 4.9942650807050075 4.995512250529994 4.995208290289989 4.996452272657007 4.99577435111299 4.993090258820009 4.995926046617009 4.991862005105007 4.996012402850004 4.986085551530005 4.9890771032719865 4.995666386978001 4.9939067232320005 4.99679246596101 4.992616427450007 4.9945972782289925 4.992212418052999 4.996386017428988 4.995543766928004 4.981285815043999 4.996682343689003 4.986049312436006 4.995498213292985 4.99300524064399 4.996299142013003 4.994905249625007 4.993892414041995 4.988909027876004 4.993734033679986 4.996656768650003 4.99545438665 4.993701601325006 4.995768726932006 4.996239835756996 4.982053274249007 4.996014400589009 4.992051653429006 4.980997997716992 4.995873455368995 4.980516560105004 4.993781352295991 4.9923147688610054 4.977686017805009 4.994095908451989 4.992331848836 4.992647574208987 4.976567382857 4.995636782692988 4.996687162865 4.995561479449997 4.970748177184995 4.996762393144985 4.996629901985003 4.992607576012998 4.992403755380004 4.994893644889984 4.996459904224996 4.991114432839985 4.996318440424993 4.984656608561002 4.993056586697008 4.990877471930006 4.9967654105569945 4.995260718124989 4.994428050499995 4.996493848300992 4.991661397255985 4.996663903346004 4.969957882973 4.985109294529994 4.992963047528007 4.97553581661324 4.995171042979988 4.996299142013003 4.995581605781002 4.996191559576992 4.99637407139599 4.996301435825005 4.88757682542937 4.995462192485003 4.607601208373306 4.6936715885300995 4.6936913288721 4.647390289658194 4.753264999999985 4.54809909145742 4.7466480212570215 4.726798964093024 
Inicio_round_22 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.946401208373306 5.0 5.0 4.986190289658194 5.0 4.88689909145742 5.0 5.0 
Fim_round_22 4.995171850249991 4.995655750513996 4.995914315104994 4.995970919920991 4.9960674674569985 4.996538854264985 4.994790596263992 4.995694410050008 4.993746633218001 4.9966520234960035 4.994104722355986 4.995129467791993 4.996184725028007 4.992505199129007 4.995745294204987 4.993108601932991 4.995205464484988 4.996049965984997 4.994462336329985 4.995123712156999 4.996438739381003 4.994903571328994 4.9932594870049964 4.995421869125005 4.991380783220001 4.992778557721997 4.995665777800995 4.993730060968996 4.995039823399993 4.995622923796984 4.996365281921004 4.995697174804995 4.995779595859987 4.995003905704994 4.996043743024991 4.994287166036005 4.996398912437002 4.995997372324983 4.9946926009249974 4.994945773490004 4.996627700284999 4.99638906604999 4.991443254020002 4.994985248282004 4.994322600124991 4.993488886897991 4.993132794292984 4.996706160835984 4.996008523000995 4.993917253877006 4.992257207540001 4.9948419573919836 4.996074452608988 4.996547547716008 4.995137224180992 4.995591221071986 4.995820968293009 4.996047131282003 4.995904842577986 4.995386528501 4.996023436999998 4.991493101618002 4.9964055786019905 4.996513187570004 4.992125830724003 4.995050744332986 4.9955658444200015 4.996116259804992 4.995017395417985 4.991918620024997 4.996311257945006 4.995501422312 4.995630443809991 4.992488117344987 4.996429009373001 4.994458940836998 4.996138145690009 4.996531103905987 4.996614894976984 4.995755777359998 4.996645501447999 4.994674500673999 4.941883458903299 4.994881581124995 4.9962098357569955 4.982922682803179 4.992423911714003 4.883634502014414 4.993442531272985 4.995421961383986 4.72014153533306 4.726767868301024 4.739998044125004 4.65398349801821 4.713524893322043 4.706908128914079 4.653994627169211 4.660607286005174 4.660597939220174 4.700288250020115 
Inicio_round_23 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.99278349801821 5.0 5.0 4.992794627169211 4.999407286005174 4.999397939220174 5.0 
Fim_round_23 4.993540372243993 4.994677920889988 4.996564412419985 4.995954839116999 4.996120102723989 4.995115332869002 4.995874707652983 4.9959237629089985 4.99573012031299 4.9960844624089855 4.994455931263991 4.9950237233 4.99543301075599 4.993670486377994 4.994259115681987 4.995599917538009 4.994430474413 4.996305748937005 4.992372751385001 4.9947819854240025 4.994713322416998 4.991536184762006 4.994427555289999 4.993307825897006 4.996013052736996 4.994801288659993 4.995067063924997 4.9956711396769835 4.996331268500001 4.994990753069003 4.9941701520769906 4.995222871889009 4.993950959164984 4.993585997635993 4.996786967057002 4.993938187624997 4.996737208100009 4.994731856225005 4.995824694832995 4.9925267286409944 4.996541338625003 4.994907449824993 4.994797175597 4.996247755412 4.995938731781005 4.9946319246529844 4.9963700335609955 4.996141503193992 4.99284222487399 4.993111226188994 4.994748966953002 4.996198050724985 4.9938477165199835 4.995927214480989 4.995229656845008 4.99447049371399 4.996140854968992 4.995482766698009 4.9938464713249875 4.996192864321984 4.9946454390890045 4.995996077080983 4.996253500192994 4.992554698193006 4.994180844472991 4.995561032480005 4.993357178431992 4.996309641905006 4.995636373711999 4.996456081660992 4.994576028361992 4.996139692385003 4.994235080705007 4.995394136551987 4.994961933890003 4.996161559576992 4.99434135583699 4.995432192485002 4.994685750241993 4.994618802769997 4.9966520234960035 4.993893422713989 4.994246824732988 4.985916292311194 4.996444434112992 4.996538854264985 4.9884175509661945 4.995938389911161 4.994072439894173 4.996398912437002 4.64076021007423 4.687070439914135 4.634142874385213 4.713527772032043 4.753234999999984 4.693681655693099 4.7267660633000235 4.7466171530120205 4.647368712362193 4.6936880972900985 
Inicio_round_24 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.97956021007423 5.0 4.972942874385213 5.0 5.0 5.0 5.0 5.0 4.986168712362193 5.0 
Fim_round_24 4.996295202842007 4.996392431164992 4.990648974352989 4.993093522483993 4.996704925061007 4.994165652865984 4.9957678576339974 4.992382867687999 4.99234092722901 4.996037517425002 4.990026745889001 4.996476120329008 4.996671745588992 4.995741066344003 4.994066336956988 4.995327950440991 4.988084490124995 4.995700508563995 4.990701568616002 4.9945773957379895 4.993100458793005 4.995837145952 4.996166875999994 4.996051242307987 4.989081048929 4.996815952436008 4.996445986610005 4.995543792481989 4.996460921714008 4.992761348476984 4.993790594704988 4.995886598584994 4.996443580639993 4.996530776249004 4.9937465636449865 4.9957054411040005 4.996182734899994 4.996822472071985 4.987054081313002 4.992739645904009 4.995883588408986 4.9904192168809915 4.995062167939985 4.995851754833003 4.9935379401169975 4.9927470549650055 4.9954764144679835 4.9958225376739955 4.99650923889799 4.990814020879988 4.995023914826007 4.99195618729999 4.994673673130002 4.994973994265 4.996775910823988 4.996132082900007 4.9926672853009935 4.996529444825001 4.991413809904993 4.993803076202003 4.992570576160999 4.996407352399995 4.996528366660992 4.99677746596101 4.995566434528987 4.996444904224996 4.994890249625007 4.989784066730005 4.99575935111299 4.989426512452985 4.991655504967988 4.9950189057049945 4.996131259804993 4.994022626692987 4.995709410050008 4.996038436999998 4.995772383751997 4.9965281875700045 4.993995207679994 4.996199725028007 4.993738894087995 4.974804866919238 4.994796985424003 4.969522286805198 4.991190569657 4.986496895443986 4.995889707652983 4.995267052867987 4.985846790892995 4.978438504284182 4.992508666753991 4.72017003555206 4.713552199268043 4.607665332293306 4.713526128089043 4.607676465125305 4.7400167549000045 4.653988141853211 4.706935989626079 4.713554380304043 
Inicio_round_25 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.946465332293306 5.0 4.946476465125305 5.0 4.992788141853211 5.0 5.0 
Fim_round_25 4.99549000005801 4.996346569397 4.99475379313699 4.989593383658001 4.991625959777007 4.995941956999995 4.992627883472 4.995980917433005 4.996569146344992 4.992574794145999 4.996399317424999 4.987751141473996 4.995675266983994 4.9938947478800095 4.992687201185007 4.99115735340201 4.996194770176999 4.992808055047992 4.996102924232004 4.981188567049996 4.9937637895459925 4.996676587075991 4.996117455929002 4.985279579546006 4.994635067260995 4.995536923709009 4.995623735809989 4.996634140096988 4.993625910580993 4.994875494817991 4.996164615955994 4.995982294081985 4.9765210865540075 4.993228895381001 4.996484499617004 4.995013688548991 4.993926329401998 4.995023609105008 4.988018063644989 4.99635098094499 4.992547804468988 4.990746662764985 4.996715122393994 4.996186398125002 4.995390881330003 4.988453480899999 4.99636675723401 4.992924827203987 4.9939099422740085 4.982166063818003 4.9867877386250035 4.995885513184985 4.996306181060005 4.995287267839999 4.9966998399619875 4.993811928844986 4.995575990873002 4.996672162865 4.995941989561998 4.990400168713995 4.9964372726570065 4.9941648556999985 4.995176855524995 4.9954015285010005 4.9890837503690095 4.994805596263992 4.99481584726401 4.995144467791993 4.995516422312 4.9965625477160085 4.991718843485007 4.988408916185007 4.996099462408986 4.99594221448099 4.994816288659993 4.98544282852999 4.975572092993002 4.993119260333007 4.992640606772008 4.9738443164899895 4.996156503193992 4.984045186085006 4.995837145952 4.994028145348987 4.940945800002309 4.996704925061007 4.94153863306529 4.996775910823988 4.986821626767211 4.995741066344003 4.9958225376739955 4.700314720346116 4.687071753002136 4.713546035549043 4.733394055061041 4.653919214393211 4.7267688049460235 4.64075643656923 4.594375618490325 4.726782299840024 
Inicio_round_26 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.992719214393211 5.0 4.97955643656923 4.933175618490325 5.0 
Fim_round_26 4.993177367824995 4.992830027161989 4.994483623207996 4.995863951713995 4.9936160913290095 4.996655298160998 4.991946840799993 4.9912722230930076 4.9956642628369945 4.995657887921003 4.99529710880001 4.991901943229 4.996334585977999 4.9943758634899975 4.991974720504996 4.996616578325007 4.993970047505001 4.99511424905001 4.99494724518501 4.9890871193299935 4.995632590864998 4.99616262484999 4.995951743690002 4.994069395976 4.994670557428986 4.995518903656992 4.995860436223999 4.996207257703988 4.995695643559993 4.996661866640006 4.995829561417988 4.994664486424992 4.994191674124995 4.996633757192009 4.993728921674 4.994786818240992 4.995900657530005 4.996008460061008 4.995170863514008 4.996447740736989 4.996046065552987 4.994367195968003 4.995142834264992 4.996615411519991 4.993412619832991 4.993629174016994 4.996667343689003 4.995380293855984 4.995532605626 4.991743093130005 4.996303440424993 4.989896780092986 4.9962607070209915 4.989253591952004 4.994456767999997 4.991888093525006 4.995220464484988 4.995054823399993 4.994812021831988 4.9967211608359845 4.996089452608988 4.996420578601991 4.9957121748049955 4.995082063924998 4.988168702090001 4.996154692385003 4.996346268500002 4.992923203324986 4.994485493713991 4.993868803805006 4.993897316660008 4.996385033560996 4.994442555289999 4.996528366660992 4.9915159581049835 4.99650923889799 4.993209558980007 4.990648974352989 4.996182734899994 4.996476120329008 4.996369936250005 4.995692420524994 4.992180932033 4.992808055047992 4.993852015682009 4.992996502195999 4.987720741638213 4.993533259027985 4.9745701251182215 4.925723422959313 4.996164615955994 4.700299223753116 4.660613537105174 4.700318097290116 4.680446453330118 4.687075388525136 4.72016672071406 4.6804472815521185 4.653981884090211 4.693698573428099 
Inicio_round_27 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.999413537105174 5.0 5.0 5.0 5.0 5.0 4.992781884090211 5.0 
Fim_round_27 4.996134525652995 4.996658199796997 4.996541680297996 4.996787182099984 4.995898713458006 4.9895298280609905 4.994392801760006 4.996511930689998 4.986462750569 4.995525027724989 4.993026147484988 4.995245461849994 4.995434224970001 4.9965297662240005 4.993699807025001 4.986042785791984 4.992602781184985 4.995757544525 4.995861145352004 4.995611903744001 4.9967988049250085 4.990350732965002 4.9914772243999925 4.995600733168987 4.99673417779699 4.993831297205008 4.996087867924991 4.992288137594007 4.996738418092993 4.990047699535993 4.996286267587991 4.987386219140009 4.994712620899985 4.99624894852101 4.994836260019985 4.996557797281991 4.9959110466170085 4.988961145996988 4.994220314816008 4.995835900757004 4.988465579492009 4.995651386978 4.992328490956998 4.994341121041988 4.994882089226001 4.994563746832985 4.99564566872901 4.995760294204987 4.994734272218008 4.994960773490004 4.986745367021006 4.995680777800995 4.995138712156999 4.996082467456999 4.993953187624998 4.993852505920996 4.992081112015989 4.996135102723989 4.996023501292994 4.996556338625004 4.995576032480005 4.995837471571999 4.996028052736996 4.996324641905006 4.991833358612002 4.996037517425002 4.9951933946089975 4.9954884648199895 4.996295202842007 4.98405697594099 4.993085837249 4.988849369696005 4.9957054411040005 4.995980917433005 4.993038703754009 4.991169689575986 4.995770636257986 4.992924827203987 4.9905293699060005 4.996194770176999 4.994955322973008 4.982440663384988 4.993543524500004 4.991360377905167 4.996447740736989 4.989741430408985 4.994483623207996 4.985414157689002 4.9943758634899975 4.988418982983207 4.989050074025008 4.700317592642116 4.706933301608079 4.6010513073922885 4.713551560757043 4.6870836245001355 4.680443361092118 4.713551832809043 4.6539533863852105 4.72016891494406 
Inicio_round_28 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.9398513073922885 5.0 5.0 5.0 5.0 4.9927533863852105 5.0 
Fim_round_28 4.996724635925004 4.990539896476988 4.995960657235989 4.98747532444999 4.990544974340007 4.9966511905250055 4.996099119904985 4.9954254826760005 4.996278307988002 4.994645312833986 4.993424438633006 4.992849680138009 4.996012982561007 4.993274470120995 4.9965267596659935 4.988697499924998 4.992579507193987 4.994918433845009 4.996379521537995 4.9909992594649975 4.988279242240989 4.993997462899992 4.992870452281987 4.996611926179997 4.995098156185991 4.994904866344984 4.994828859400989 4.993877414041995 4.996478848300992 4.993272706948983 4.996286435825005 4.995171093860001 4.9923168488359995 4.99363777762101 4.995858455368995 4.994850596344993 4.996058743024991 4.993348255009995 4.995919842577987 4.995005395490001 4.995032395417986 4.99640406604999 4.995770777359998 4.993360942733 4.993932253877007 4.996011077080984 4.995237871889009 4.995614917538009 4.994186428627989 4.995663408989004 4.9936960804849875 4.9917729790159875 4.996262755412 4.9945910283619925 4.993539457264989 4.995025169066004 4.9954764144679835 4.995524347540987 4.993922068000994 4.996407352399995 4.994251785385988 4.994673673130002 4.996671745588992 4.996445986610005 4.994970885799984 4.995390881330003 4.996715122393994 4.990709710925007 4.9913875353859884 4.996671321679984 4.996306181060005 4.996676587075991 4.994396707994008 4.994069395976 4.994740133980985 4.985641833604988 4.995900657530005 4.995860436223999 4.99616262484999 4.993299868481008 4.993970047505001 4.99575677690599 4.996557797281991 4.9911335903779985 4.934485014285277 4.99071319325 4.994737459073004 4.990047699535993 4.995245461849994 4.981014979419212 4.995611903744001 4.72014789818606 4.614288434450269 4.706923828394079 4.72015765301006 4.653969312605211 4.713534815816043 4.740019185680004 4.65399123233621 4.653993706340211 
Inicio_round_29 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.953088434450269 5.0 5.0 4.992769312605211 5.0 5.0 4.99279123233621 4.992793706340211 
Fim_round_29 4.994955990640992 4.996546159529 4.989578761658005 4.9871212840010015 4.993583404051992 4.988055116332984 4.993735555423995 4.987684671724995 4.9861935582499886 4.980488768209998 4.996513903250009 4.991375692613008 4.996699082740987 4.991361662611999 4.993380680276009 4.996342516780994 4.9923756885170025 4.996325418112999 4.994719814837 4.996081889929987 4.984319519273005 4.985124294529994 4.984519387843993 4.995972713162005 4.968903312929006 4.996314142013003 4.965828433219986 4.996644901985003 4.991293248040989 4.992221972360004 4.995466869125006 4.991155889465005 4.98048535824501 4.979349885125001 4.995675443809992 4.9958659682930096 4.995973436761984 4.99618314569001 4.978177083290008 4.989694895237 4.994676924652985 4.995129073348987 4.994725878604992 4.993667222860991 4.995068723300001 4.994184420784992 4.994793966953003 4.996831967057003 4.995913588408986 4.991583030544999 4.993833076202003 4.982629868047987 4.995730508563995 4.995635729023999 4.986912810016998 4.996162082900008 4.991873179672986 4.98282271589001 4.970976255677005 4.99631875677201 4.98862188387199 4.996514499617005 4.99639675723401 4.995053609105009 4.987573145066006 4.995042854600003 4.995859561417989 4.989448522099994 4.996685298160998 4.987308595096995 4.995172834264992 4.995200863514008 4.995246342979996 4.994710828328006 4.995725643559994 4.9965419306899985 4.994025839020993 4.9880866098169925 4.996559766224001 4.992622247377998 4.98291269856501 4.992156771175992 4.996817182099985 4.99627894852101 4.996580081896996 4.942259645895267 4.996641926179998 4.996409521537996 4.987704178950196 4.994810004340991 4.995712796042002 4.9734696687692095 4.9884713921042 4.6804451378901195 4.693698771866099 4.733424357605041 4.70696411405308 4.653900589220211 4.554690887129384 4.634171722445214 
Inicio_round_30 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.992700589220211 4.893490887129384 4.972971722445214 
Fim_round_30 4.987439057764997 4.994498115857 4.990860913924994 4.993921723232001 4.993963158377002 4.989730048327989 4.996314142013003 4.996671768650003 4.984892419925009 4.996008603722002 4.993408668520995 4.994415749071986 4.9911431902849985 4.994402484880987 4.986148865095986 4.995080331049998 4.978078425856986 4.9957837269320065 4.982638774961001 4.996678903346004 4.971815547859985 4.992877056485006 4.993856745761007 4.986382440161005 4.995527250529994 4.996661059973001 4.996672700285 4.983062978224993 4.981676247668 4.996356257945007 4.9949368128289855 4.99678220810001 4.994280080705008 4.989400799474008 4.992929454170003 4.99338563874499 4.995775120312991 4.993999234057988 4.992834980954006 4.981426553809987 4.996298500192995 4.9867450041619845 4.995212552065985 4.995003994265001 4.996807465961011 4.988381917610004 4.975172477200991 4.996474904224996 4.986483999832999 4.995797857633998 4.996729839961988 4.996467272657007 4.989092103271987 4.989279894355993 4.983152011777995 4.988850979249986 4.985374531087999 4.995971956999996 4.973939021404988 4.9739414309929995 4.995410293855985 4.993532059205002 4.995662590864999 4.99272216688999 4.980510175313002 4.975742261549005 4.996038460061008 4.984301668061001 4.9836109442239955 4.992254793649988 4.996491122512999 4.996316267587992 4.987553938912996 4.993729807025002 4.996571680297997 4.993809650857994 4.995846671689993 4.986898845139994 4.99599065723599 4.982918489777007 4.975056563716987 4.9929004522819875 4.992418755380005 4.990892471930007 4.996042982561008 4.985647360849998 4.99406197500201 4.981481132546004 4.996302316579989 4.980475625825009 4.9679906514212115 4.878010274973377 4.969297140558213 4.567945940405364 4.700344402025117 4.587852847961309 4.62747037586025 4.687068579044136 4.753279999999985 4.733397263156041 
Inicio_round_31 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 4.906745940405364 5.0 4.926652847961309 4.96627037586025 5.0 5.0 5.0 
Fim_round_31 4.996679635925003 4.994187793900995 4.9956580483999895 4.995857001617009 4.9962333079880015 4.996060364572991 4.994960868844986 4.987832709364997 4.995816145352003 4.993342573625007 4.996017131282002 4.995452766698008 4.995776935879999 4.993531453123996 4.9965848949769835 4.995501479449996 4.996702393144984 4.995402192485002 4.9962157070209905 4.994805596344992 4.993230620644983 4.995107224180991 4.996769112079988 4.985992478185999 4.994644500673998 4.995667174804995 4.9965088542649845 4.993596294317006 4.991274110564003 4.996301268500001 4.996511338625003 4.995417434516004 4.996642310224994 4.996501103905986 4.989155706439992 4.995533188807995 4.9951483946089965 4.994515647412995 4.996362352399994 4.978590851572985 4.995806754833002 4.989018449167989 4.9956604411039995 4.994301605929986 4.996392272657006 4.993723822184006 4.996524146344991 4.986503008135983 4.993881329401997 4.9965175477160075 4.9948304948179905 4.977832851025983 4.996616866640005 4.994397555289998 4.996215902393007 4.98407153244199 4.996659697729987 4.994625557428985 4.986723780304987 4.99651279728199 4.995600668729009 4.996020021461001 4.996275748937005 4.995635777800994 4.995853713458005 4.9937757640009925 4.996279641905005 4.990977166228991 4.9952004618499934 4.988968395343998 4.994655485524997 4.995815436223998 4.994873433845008 4.994704395458 4.994987395417985 4.994292802733007 4.995602685763988 4.996756967057001 4.983938487124988 4.995790968293008 4.991286662611998 4.995606373711999 4.9032426207033595 4.996597700284998 4.922876348154302 4.960478604828249 4.9959544005890075 4.995692939788984 4.73335495988004 4.627425685826249 4.7399690829290035 4.700272155368115 4.713509257601042 4.74658926522502 4.680425003801117 4.739972142821003 4.733354413805039 4.600969456973288 4.700269110917115 4.739969541989003 
